osm_key,nppes_key,osm_source,osm_record_id,osm_name,osm_other_names,osm_address,osm_postal_code,osm_phone,nppes_source,nppes_record_id,nppes_name,nppes_other_names,nppes_address,nppes_postal_code,nppes_phone,distance_m
osm:node/7137228124,nppes:1194198309,osm,node/7137228124,Champlin Dentistry,,,,,nppes,1194198309,"CHAMPLIN DENTISTRY, PC",CHAMPLIN DENTISTRY,11231 AQUILA DRIVE N,55316,763-275-1318,98
osm:node/7137228124,nppes:1528133782,osm,node/7137228124,Champlin Dentistry,,,,,nppes,1528133782,"V KARE, PA",,11209 COMMERCE DR N,55316,763-323-6564,229
osm:node/7147743959,nppes:1699838011,osm,node/7147743959,Twin Cities Oral & Maxillofacial Surgery,,1790 Lexington Avenue North,55113,+1-651-488-9884,nppes,1699838011,LEXINGTON DENTAL,,"1790 LEXINGTON AVE N, SUITE B",55113,651-488-5557,31
osm:node/7147743967,nppes:1043642135,osm,node/7147743967,Como Park Dentistry,,1132 Larpenteur Avenue West,55113,+1-651-489-0641,nppes,1043642135,ST PAUL FAMILY DENTISTRY,,1050 LARPENTEUR AVE W,55113,651-488-5522,273
osm:node/7147743967,nppes:1194453951,osm,node/7147743967,Como Park Dentistry,,1132 Larpenteur Avenue West,55113,+1-651-489-0641,nppes,1194453951,COMO PARK DENTISTRY PA,COMO PARK DENTISTRY,1132 LARPENTEUR AVE W,55113,507-272-5955,51
osm:node/7147743967,nppes:1407923733,osm,node/7147743967,Como Park Dentistry,,1132 Larpenteur Avenue West,55113,+1-651-489-0641,nppes,1407923733,TODD A THAYER DDS MS PA,THAYER ORTHODONTICS,1050 LARPEUTEUR AVENUE WEST,55113,651-488-5622,273
osm:node/7147762888,nppes:1023681152,osm,node/7147762888,Thayer Orthodontics,,1050 Larpenteur Avenue West,55113,+1-651-488-5622,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,
osm:node/7147762888,nppes:1043642135,osm,node/7147762888,Thayer Orthodontics,,1050 Larpenteur Avenue West,55113,+1-651-488-5622,nppes,1043642135,ST PAUL FAMILY DENTISTRY,,1050 LARPENTEUR AVE W,55113,651-488-5522,71
osm:node/7147762888,nppes:1194453951,osm,node/7147762888,Thayer Orthodontics,,1050 Larpenteur Avenue West,55113,+1-651-488-5622,nppes,1194453951,COMO PARK DENTISTRY PA,COMO PARK DENTISTRY,1132 LARPENTEUR AVE W,55113,507-272-5955,158
osm:node/7147762888,nppes:1407923733,osm,node/7147762888,Thayer Orthodontics,,1050 Larpenteur Avenue West,55113,+1-651-488-5622,nppes,1407923733,TODD A THAYER DDS MS PA,THAYER ORTHODONTICS,1050 LARPEUTEUR AVENUE WEST,55113,651-488-5622,71
osm:node/7147762889,nppes:1043642135,osm,node/7147762889,St. Paul Family Dentistry,,1050 Larpenteur Avenue West,55113,+1-651-488-5522,nppes,1043642135,ST PAUL FAMILY DENTISTRY,,1050 LARPENTEUR AVE W,55113,651-488-5522,57
osm:node/7147762889,nppes:1194453951,osm,node/7147762889,St. Paul Family Dentistry,,1050 Larpenteur Avenue West,55113,+1-651-488-5522,nppes,1194453951,COMO PARK DENTISTRY PA,COMO PARK DENTISTRY,1132 LARPENTEUR AVE W,55113,507-272-5955,172
osm:node/7147762889,nppes:1407923733,osm,node/7147762889,St. Paul Family Dentistry,,1050 Larpenteur Avenue West,55113,+1-651-488-5522,nppes,1407923733,TODD A THAYER DDS MS PA,THAYER ORTHODONTICS,1050 LARPEUTEUR AVENUE WEST,55113,651-488-5622,57
osm:node/7156640350,nppes:1023681152,osm,node/7156640350,Minnesota Orthodontics,,,,,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,
osm:node/7156640350,nppes:1578505152-pl2,osm,node/7156640350,Minnesota Orthodontics,,,,,nppes,1578505152-pl2,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
osm:node/7156640350,nppes:1578505152-pl4,osm,node/7156640350,Minnesota Orthodontics,,,,,nppes,1578505152-pl4,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
osm:node/7156640350,nppes:1619496700,osm,node/7156640350,Minnesota Orthodontics,,,,,nppes,1619496700,ROGERS MINNESOTA ORTHODONTICS PLLC,ROGERS MINNESOTA ORTHODONTICS,13690 ROGERS DR STE 100,55374,651-450-7273,45
osm:node/7168431321,nppes:1003231713,osm,node/7168431321,Richfield Dentistry,,6411 Richfield Parkway,55423,,nppes,1003231713,RICHFIELD DENTISTRY PC,RICHFIELD DENTISTRY,6411 RICHFIELD PKWY,55423,612-869-3440,
osm:node/7170036800,nppes:1003392739,osm,node/7170036800,Comfortable Dental,,"5700 Bottineau Boulevard, Suite 270",55429,,nppes,1003392739,COMFORTABLE DENTAL PLLC,COMFORTABLE DENTAL,5700 BOTTINEAU BLVD STE 270,55429,763-210-8222,
osm:node/7170492212,nppes:1003654104,osm,node/7170492212,Brite Dental Center,,,,+1-612-886-3238,nppes,1003654104,PROACTIVE HEALTHCARE EDUCATION CENTER,PROACTIVE DENTAL CLINIC CORP,334 E LAKE ST STE 105,55408,310-883-8932,65
osm:node/7170492212,nppes:1134446370,osm,node/7170492212,Brite Dental Center,,,,+1-612-886-3238,nppes,1134446370,BRITE DENTAL MINNESOTA P.C.,,334 EAST LAKE ST.,55408,708-439-4655,65
osm:node/7170492212,nppes:1255249470,osm,node/7170492212,Brite Dental Center,,,,+1-612-886-3238,nppes,1255249470,WHAT IF I AM A SURROGATE OF THE ORGANIZATION,,334 E LAKE ST STE 104,55408,612-910-1131,65
osm:node/7170492212,nppes:1528805553,osm,node/7170492212,Brite Dental Center,,,,+1-612-886-3238,nppes,1528805553,PROACTIVE HEALTHCARE EDUCATION CENTER,PROACTIVE DENTAL CLINIC CORP,334 E LAKE ST STE 105,55408,310-883-8932,65
osm:node/7176583044,nppes:1396483996,osm,node/7176583044,Dentists of West Saint Paul,,"1740 Robert Street South, Unit 110",55118,,nppes,1396483996,DENTISTS OF WEST ST PAUL PC,DENTISTS OF WEST ST PAUL,1740 ROBERT ST S STE 110,55118,651-347-1252,49
osm:node/7201827393,nppes:1003392739-pl1,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,nppes,1003392739-pl1,COMFORTABLE DENTAL PLLC,COMFORTABLE DENTAL,2520 WHITE BEAR AVE N STE 200,55109,763-200-8952,77
osm:node/7201827393,nppes:1437275039,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,84
osm:node/7201827393,nppes:1710442413,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,55109,651-777-8182,84
osm:node/7201827393,nppes:1720697808,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,nppes,1720697808,RUSSOMANNO KEANE DDS PA,BLUEJAY FAMILY DENTISTRY,1975 11TH AVE E,55109,651-770-2900,232
osm:node/7201827393,nppes:1831665603,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,nppes,1831665603,WHITE SMILES FAMILY DENTISTRY PLLC,,1611 COUNTY HWY 10,55432,763-717-3989,
osm:node/7201827393,nppes:1952287146,osm,node/7201827393,Family Dentistry,Dr Roger C Stoddard Family Dental Clinic,2480 White Bear Avenue,55109,+1-651-776-1597,nppes,1952287146,BLUE JAY FAMILY DENTISTRY PLLC,,1975 11TH AVE E,55109,507-696-3303,232
osm:node/7201827394,nppes:1003392739-pl1,osm,node/7201827394,Jensen and Jensen Periodontics - Implants,,"2480 White Bear Avenue, #201",55109,,nppes,1003392739-pl1,COMFORTABLE DENTAL PLLC,COMFORTABLE DENTAL,2520 WHITE BEAR AVE N STE 200,55109,763-200-8952,76
osm:node/7201827394,nppes:1437275039,osm,node/7201827394,Jensen and Jensen Periodontics - Implants,,"2480 White Bear Avenue, #201",55109,,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,78
osm:node/7201827394,nppes:1710442413,osm,node/7201827394,Jensen and Jensen Periodontics - Implants,,"2480 White Bear Avenue, #201",55109,,nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,55109,651-777-8182,78
osm:node/7201827394,nppes:1720697808,osm,node/7201827394,Jensen and Jensen Periodontics - Implants,,"2480 White Bear Avenue, #201",55109,,nppes,1720697808,RUSSOMANNO KEANE DDS PA,BLUEJAY FAMILY DENTISTRY,1975 11TH AVE E,55109,651-770-2900,236
osm:node/7201827394,nppes:1952287146,osm,node/7201827394,Jensen and Jensen Periodontics - Implants,,"2480 White Bear Avenue, #201",55109,,nppes,1952287146,BLUE JAY FAMILY DENTISTRY PLLC,,1975 11TH AVE E,55109,507-696-3303,236
osm:node/7201827396,nppes:1003392739-pl1,osm,node/7201827396,"Orthodontics - David C Dueval, DDS, MS",,2480 White Bear Avenue,55109,,nppes,1003392739-pl1,COMFORTABLE DENTAL PLLC,COMFORTABLE DENTAL,2520 WHITE BEAR AVE N STE 200,55109,763-200-8952,68
osm:node/7201827396,nppes:1437275039,osm,node/7201827396,"Orthodontics - David C Dueval, DDS, MS",,2480 White Bear Avenue,55109,,nppes,1437275039,JENSEN & JENSEN DDS PA,,2480 WHITE BEAR AVE N STE 201,55109,651-770-3014,78
osm:node/7201827396,nppes:1710442413,osm,node/7201827396,"Orthodontics - David C Dueval, DDS, MS",,2480 White Bear Avenue,55109,,nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,55109,651-777-8182,78
osm:node/7201827396,nppes:1720697808,osm,node/7201827396,"Orthodontics - David C Dueval, DDS, MS",,2480 White Bear Avenue,55109,,nppes,1720697808,RUSSOMANNO KEANE DDS PA,BLUEJAY FAMILY DENTISTRY,1975 11TH AVE E,55109,651-770-2900,244
osm:node/7201827396,nppes:1952287146,osm,node/7201827396,"Orthodontics - David C Dueval, DDS, MS",,2480 White Bear Avenue,55109,,nppes,1952287146,BLUE JAY FAMILY DENTISTRY PLLC,,1975 11TH AVE E,55109,507-696-3303,244
osm:node/7202107156,nppes:1093445082,osm,node/7202107156,The Dental Clinic,,1932 University Avenue,55104,+1-612-444-1949,nppes,1093445082,THE DENTAL CLINIC,,1932 UNIVERSITY AVE W,55104,612-444-1949,22
osm:node/7205080255,nppes:1518054766,osm,node/7205080255,"Dr Gloria Lopez Franco, DDS",,120 Snelling Avenue,55104,+1-651-645-6111,nppes,1518054766,"D.S. KILLIAN & F.J. MILNAR JR., DDS PA",,120 SNELLING AVE N,55104,651-645-6111,1205
osm:node/7205080255,nppes:1649782756,osm,node/7205080255,"Dr Gloria Lopez Franco, DDS",,120 Snelling Avenue,55104,+1-651-645-6111,nppes,1649782756,FRANCO & ASSOCIATES FAMILY AND COSMETIC DENTISTRY,,120 SNELLING AVE N,55104,651-645-6111,1205
osm:node/7360527133,nppes:1548442411,osm,node/7360527133,Gentle Dentistry,,,,,nppes,1548442411,"FAMILY & COSMETIC GENTLE DENTISTRY, LTD",,8711 E POINT DOUGLAS RD S,55016,651-379-9892,56
osm:node/7360563647,nppes:1477659050,osm,node/7360563647,Thomas Hardel Family Dentistry,,,,,nppes,1477659050,"BRIAN L. PIERCE, D.D.S., P.A.",,"969 OLD HIGHWAY 8 NW, SUITE 200",55112,651-639-8445,15
osm:node/747615453,nppes:1043955412,osm,node/747615453,Twin Cities Periodontics,,3555 Louisiana Avenue South,55426,,nppes,1043955412,CREEKSIDE DENTAL PLLC,,3340 REPUBLIC AVE STE 130,55426,763-442-7624,76
osm:node/747615453,nppes:1174706865,osm,node/747615453,Twin Cities Periodontics,,3555 Louisiana Avenue South,55426,,nppes,1174706865,TWIN CITIES PERIODONTICS,,6600 EXCELSIOR BLVD STE 180,55426,952-935-9009,1470
osm:node/747615453,nppes:1831528447,osm,node/747615453,Twin Cities Periodontics,,3555 Louisiana Avenue South,55426,,nppes,1831528447,"PATRICK J. FOY DDS,PA",CREEKSIDE DENTAL,"3340 REPUBLIC AVE, STE 130",55426,952-938-2740,76
osm:node/765261090,nppes:1538112180,osm,node/765261090,Chanhassen Dental,,,,,nppes,1538112180,CHANHASSEN DENTAL,,"480 W 78TH ST, SUITE #116",55317,952-934-3383,33
osm:node/765261090,nppes:1740923309,osm,node/765261090,Chanhassen Dental,,,,,nppes,1740923309,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE CHANHASSEN,7806 MARKET BLVD,55317,952-949-1083,306
osm:node/765261090,nppes:1760802722,osm,node/765261090,Chanhassen Dental,,,,,nppes,1760802722,"DENTALIGN, P.A",TC ORTHODONTICS,470 W 78TH ST,55317,763-420-1030,49
osm:node/772369155,nppes:1477170108-pl3,osm,node/772369155,Children's Dental Care,,,,,nppes,1477170108-pl3,JESSE N VEIL DDS MS PA,VEIL & WILD ORTHODONTICS,7533 EGAN DR,55378,952-903-9484,146
osm:node/772369155,nppes:1508514969,osm,node/772369155,Children's Dental Care,,,,,nppes,1508514969,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE SAVAGE,7447 EGAN DR STE 200,55378,952-440-6125,292
osm:node/773059092,nppes:1720465784,osm,node/773059092,Dr. Bob Maley Family Dentistry,,,,,nppes,1720465784,ROBERT J MALEY DDS PA,DR. BOB MALEY FAMILY DENTISTRY,"1150 MONTREAL AVE, SUITE 104",55116,651-224-0001,17
osm:node/8141725494,nppes:1053831941,osm,node/8141725494,Chanhassen Family Dentistry,,8116 Mallory Court,55317,+1-952-443-3368,nppes,1053831941,CHANHASSEN FAMILY DENTISTRY PA,,8116 MALLORY CT,55317,953-443-3368,38
osm:node/8143276702,nppes:1043807571,osm,node/8143276702,Park Dental Edinbrook,,,,,nppes,1043807571,"PDG,P.A.",PARK DENTAL EDINBOROUGH WAY,3300 EDINBOROUGH WAY STE 210,55435,952-831-1112,
osm:node/8143276702,nppes:1689732133,osm,node/8143276702,Park Dental Edinbrook,,,,,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:node/8143276702,nppes:1730247321,osm,node/8143276702,Park Dental Edinbrook,,,,,nppes,1730247321,"PDG,P.A.",PARK DENTAL,8559 EDINBROOK PKWY,55443,763-425-3644,70
osm:node/8143276702,nppes:1801552138,osm,node/8143276702,Park Dental Edinbrook,,,,,nppes,1801552138,ZAROU DENTAL CARE LLC,,8500 EDINBROOK PKWY STE D,55443,763-221-0898,84
osm:node/8149821514,nppes:1508564030,osm,node/8149821514,Dr. Luke's Dental,,,,+1-763-425-5277,nppes,1508564030,DR. LUKE W BOGDANOWICZ DDS AND ASSOCIATES LTD,,8525 EDINBROOK XING STE 402,55443,763-425-5277,85
osm:node/8165857405,nppes:1275150989,osm,node/8165857405,Hamline Family Dental,,,,+1-651-699-5600,nppes,1275150989,HAMLINE FAMILY DENTAL,,1347 LARPENTEUR AVE W,55113,651-699-5600,31
osm:node/8643396152,nppes:1053127852,osm,node/8643396152,Silver Lake Smiles,,1125 Palmer Drive,55112,,nppes,1053127852,RONALD H VESCIO DDS,,2677 INNSBRUCK DR STE B,55112,651-631-3777,240
osm:node/8643396152,nppes:1063887719,osm,node/8643396152,Silver Lake Smiles,,1125 Palmer Drive,55112,,nppes,1063887719,"PARKSIDE DENTAL, P.C.",,2677 INNSBRUCK DR STE B,55112,612-332-0559,240
osm:node/8643396152,nppes:1831963487,osm,node/8643396152,Silver Lake Smiles,,1125 Palmer Drive,55112,,nppes,1831963487,"SALMA HELAL, D.D.S., PLLC",,2611 INNSBRUCK DR STE A,55112,763-571-4837,207
osm:node/8829958521,nppes:1033223581,osm,node/8829958521,West River Dental Care,,,,+1-612-721-2424,nppes,1033223581,WEST RIVER DENTAL CARE,,4103 E LAKE ST,55406,612-721-2424,27
osm:node/8829958521,nppes:1992915649,osm,node/8829958521,West River Dental Care,,,,+1-612-721-2424,nppes,1992915649,"GROUP HEALTH PLAN, INC",THREE RIVERS DENTAL CARE,1395 CURVE CREST BLVD W,55082,651-430-0036,
osm:node/8902410044,nppes:1003174764,osm,node/8902410044,Elm Creek Dental,,,,,nppes,1003174764,DENTALIGN P.A.,,7860 MAIN ST,55369,763-420-1030,104
osm:node/8902410044,nppes:1396129433,osm,node/8902410044,Elm Creek Dental,,,,,nppes,1396129433,"MAPLE GROVE SMILES DENTISTRY, PC",MAPLE GROVE SMILES DENTISTRY,12775 ELM CREEK BLVD N,55369,763-218-7005,288
osm:node/8902410044,nppes:1770190951,osm,node/8902410044,Elm Creek Dental,,,,,nppes,1770190951,FOREVER SMILES PARTNERS PLLC,BLUFF CREEK DENTAL,600 MARKET ST STE 130,55317,952-937-5200,
osm:node/8925060127,nppes:1417015009,osm,node/8925060127,Grand Avenue Dental,,,,+1-651-291-9667,nppes,1417015009,"PDG,P.A.",PARK DENTAL,917 GRAND AVE,55105,651-221-1902,141
osm:node/8963308986,nppes:1225150881,osm,node/8963308986,Progessive Dental,,"1036 1st Avenue East, 100",55379,+1-952-445-6220,nppes,1225150881,"CITIES DENTISTRY, PA",,235 1ST AVE E,55379,952-445-6220,884
osm:node/9018998040,nppes:1164165890,osm,node/9018998040,Metro Dentalcare,,1759 17th Avenue East,55379,+1-952-496-2385,nppes,1164165890,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS SHAKOPEE,1759 17TH AVE E,55379,952-746-8996,132
osm:node/9018998040,nppes:1316913411,osm,node/9018998040,Metro Dentalcare,,1759 17th Avenue East,55379,+1-952-496-2385,nppes,1316913411,"METRO DENTALCARE, PLC",,17597 CEDAR AVE,55044,952-431-6600,
osm:node/9018998040,nppes:1497403810,osm,node/9018998040,Metro Dentalcare,,1759 17th Avenue East,55379,+1-952-496-2385,nppes,1497403810,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE BROOKLYN CENTER,512 66TH AVE N,55430,763-560-3334,
osm:node/9018998040,nppes:1689324311,osm,node/9018998040,Metro Dentalcare,,1759 17th Avenue East,55379,+1-952-496-2385,nppes,1689324311,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE MAPLE GROVE GROVE CIRCLE,9630 GROVE CIR N STE 102,55369,763-420-5484,
osm:node/9018998040,nppes:1881841021,osm,node/9018998040,Metro Dentalcare,,1759 17th Avenue East,55379,+1-952-496-2385,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:node/9018998040,nppes:1891443263,osm,node/9018998040,Metro Dentalcare,,1759 17th Avenue East,55379,+1-952-496-2385,nppes,1891443263,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE WOODBURY,429 COMMERCE DR STE 400,55125,651-731-2342,
osm:node/9018998040,nppes:1942958301,osm,node/9018998040,Metro Dentalcare,,1759 17th Avenue East,55379,+1-952-496-2385,nppes,1942958301,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE SHAKOPEE,1759 17TH AVE E,55379,952-496-2385,132
osm:node/9236659368,nppes:1265586192,osm,node/9236659368,Osage Dental Associates,,,,,nppes,1265586192,OSAGE DENTAL ASSOCIATES PA,,11441 OSAGE ST NW,55433,763-757-6600,64
osm:node/9236659368,nppes:1336337526,osm,node/9236659368,Osage Dental Associates,,,,,nppes,1336337526,NORTHSIDE MINNESOTA ORAL AND MAXILLOFACIAL SURGEONS,,11441 OSAGE ST NW,55433,763-862-6442,64
osm:node/9291222004,nppes:1760503478,osm,node/9291222004,Grove Health Dental,,9907 Maple Grove Parkway,55369,,nppes,1760503478,GROUP HEALTH PLAN INC,HEALTHPARTNERS DENTAL GROUP,8100 34TH AVE S,55425,952-883-5151,
osm:node/937197698,nppes:1235297672,osm,node/937197698,City Dental,,3262 Lake Street West,55416,,nppes,1235297672,WEST LAKE DENTAL CENTER PA,,"3033 EXCELSIOR BLVD, #310",55416,612-926-9000,208
osm:node/937197698,nppes:1295859676,osm,node/937197698,City Dental,,3262 Lake Street West,55416,,nppes,1295859676,ST CROIX VALLEY DENTAL PLLC,CITY WALK DENTAL,"10035 CITY WALK DR, STE A LAKE ELMO DENTAL",55042,651-714-5555,
osm:node/9465385261,nppes:1245250596,osm,node/9465385261,Tamarack Hills Family Dentistry,,"707 Bielenberg Drive, 101",55125,+1 651 467 5070,nppes,1245250596,JAVAN DENTAL INC.,EAGLE VALLEY DENTAL,"683 BIELENBERG DR, SUITE 205",55125,651-200-4747,61
osm:node/9465385261,nppes:1811392665,osm,node/9465385261,Tamarack Hills Family Dentistry,,"707 Bielenberg Drive, 101",55125,+1 651 467 5070,nppes,1811392665,AKSHAAN PLLC,TAMARACK HILLS FAMILY DENTISTRY,"707 BIELENBERG DR, SUITE101",55125,651-304-6017,46
osm:node/9579836292,nppes:1356967061,osm,node/9579836292,Peter A. Berven. D. D. S.,,4033 Brookside Avenue South,55416,,nppes,1356967061,ROSEMARY LELICH PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,224
osm:node/9579836292,nppes:1801991146,osm,node/9579836292,Peter A. Berven. D. D. S.,,4033 Brookside Avenue South,55416,,nppes,1801991146,FAMILY ORTHODONTICS PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,224
osm:node/9579836297,nppes:1356967061,osm,node/9579836297,"Frontline Dental, Ernest Juean, DDS",,4045 Brookside Avenue South,55416,,nppes,1356967061,ROSEMARY LELICH PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,240
osm:node/9579836297,nppes:1801991146,osm,node/9579836297,"Frontline Dental, Ernest Juean, DDS",,4045 Brookside Avenue South,55416,,nppes,1801991146,FAMILY ORTHODONTICS PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,240
osm:node/9579836298,nppes:1356967061,osm,node/9579836298,"Brookside Dentistry - L. Foster, DDS",,4047 Brookside Avenue South,55416,,nppes,1356967061,ROSEMARY LELICH PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,230
osm:node/9579836298,nppes:1801991146,osm,node/9579836298,"Brookside Dentistry - L. Foster, DDS",,4047 Brookside Avenue South,55416,,nppes,1801991146,FAMILY ORTHODONTICS PA,,5804 EXCELSIOR BLVD,55416,952-922-7117,230
osm:node/9604654646,nppes:1174797476,osm,node/9604654646,Dentistry by Brian Weber,,3400 Dakota Avenue South,55416,,nppes,1174797476,"JEFFREY H. MILLER, DDS.",,3345 DAKOTA AVE S,55416,952-929-9450,170
osm:node/9604654646,nppes:1356404883,osm,node/9604654646,Dentistry by Brian Weber,,3400 Dakota Avenue South,55416,,nppes,1356404883,WOODDALE DENTAL GROUP PA,,3401 WOODDALE AVE S,55416,952-929-3336,55
osm:node/9604654646,nppes:1467515460,osm,node/9604654646,Dentistry by Brian Weber,,3400 Dakota Avenue South,55416,,nppes,1467515460,"NEIL R. COVIN, D.D.S., P.A.",,3401 WOODDALE AVE S,55416,952-920-9209,55
osm:node/9604654646,nppes:1649332842,osm,node/9604654646,Dentistry by Brian Weber,,3400 Dakota Avenue South,55416,,nppes,1649332842,POSNICK DENTAL CARE PA,,3400 DAKOTA AVENUE SOUTH,55416,952-929-0459,62
osm:node/9604654646,nppes:1821356502,osm,node/9604654646,Dentistry by Brian Weber,,3400 Dakota Avenue South,55416,,nppes,1821356502,"MODERN DENTAL PROFESSIONALS, MINNESOTA PC",MIDWEST DENTAL - ST. LOUIS PARK,3345 DAKOTA AVE S,55416,952-929-9450,170
osm:node/9604654646,nppes:1992820153,osm,node/9604654646,Dentistry by Brian Weber,,3400 Dakota Avenue South,55416,,nppes,1992820153,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3401 WOODDALE AVE S,55416,952-920-1373,55
osm:node/9625347272,nppes:1215083183,osm,node/9625347272,Gentle Dentistry,,"15650 36th Avenue North, 150",55446,+1-763-557-0287,nppes,1215083183,NORTHWOODS DENTAL,,"15600 36TH AVE N, SUITE 270",55446,763-557-0911,141
osm:node/9625347272,nppes:1699816132,osm,node/9625347272,Gentle Dentistry,,"15650 36th Avenue North, 150",55446,+1-763-557-0287,nppes,1699816132,HARRINGTON ORTHODONTICS LTD,,"15600 36TH AVE N, SUITE 170",55446,763-473-7656,141
osm:node/9625347272,nppes:1811483795,osm,node/9625347272,Gentle Dentistry,,"15650 36th Avenue North, 150",55446,+1-763-557-0287,nppes,1811483795,MINNESOTA DURABLE MEDICAL EQUIPMENT LLC,,15600 36TH AVE N STE 270,55446,612-210-2452,141
osm:node/9671484192,nppes:1053405571,osm,node/9671484192,A Banner Smile Dental Clinic,,8011 Minnetonka Boulevard,55426,,nppes,1053405571,DAVID KATZ DDS PA,,2934 TEXAS AVE S,55426,952-935-7707,156
osm:node/9713220536,nppes:1275318628-pl1,osm,node/9713220536,West Lakes Dentistry,,5205 Shoreline Drive,55364,+1-952-472-7717,nppes,1275318628-pl1,FOUNDATIONS PSA LLC,,5205 SHORELINE DR,55364,952-955-4300,27
osm:way/1000596278,nppes:1053405571,osm,way/1000596278,Distinctive Dentistry,,7921 Minnetonka Boulevard,55426,,nppes,1053405571,DAVID KATZ DDS PA,,2934 TEXAS AVE S,55426,952-935-7707,162
osm:way/100102554,nppes:1013153352,osm,way/100102554,Associated Dentists,,1371 7th Street West,,,nppes,1013153352,ASSOCIATED DENTISTS SHOLOM HOME,,"1371 7TH ST W, SUITE B",55102,651-488-5557,24
osm:way/100102554,nppes:1184770851,osm,way/100102554,Associated Dentists,,1371 7th Street West,,,nppes,1184770851,ASSOCIATED DENTISTS,,1371 7TH ST W,55102,651-222-0351,24
osm:way/1021270932,nppes:1437225554,osm,way/1021270932,The Dental Specialists Orthodontics,,1150 Hazeltine Boulevard,55318,,nppes,1437225554,"PDG, P.A.",PARK DENTAL,1150 HAZELTINE BLVD,55318,952-361-0777,283
osm:way/1021270932,nppes:1497879951,osm,way/1021270932,The Dental Specialists Orthodontics,,1150 Hazeltine Boulevard,55318,,nppes,1497879951,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,4670 PARK NICOLLET AVE SE,55372,952-432-4941,
osm:way/1021270932,nppes:1588788053,osm,way/1021270932,The Dental Specialists Orthodontics,,1150 Hazeltine Boulevard,55318,,nppes,1588788053,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,2500 COMO AVE,55108,651-917-0790,
osm:way/1021270932,nppes:1699267633,osm,way/1021270932,The Dental Specialists Orthodontics,,1150 Hazeltine Boulevard,55318,,nppes,1699267633,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,1150 HAZELTINE BLVD,55318,952-241-5860,283
